,horse_id,time_sold,price
69202,495781,464306,400.0
69203,516016,464306,0.004
69204,516028,464306,0.001
69205,503757,464306,0.05
69206,346917,464306,0.0105
69207,469167,464307,0.015
69208,359639,464307,0.05
69209,116308,464307,0.004
69210,514356,464307,0.05
69211,483077,464307,0.162
69212,511848,464307,0.019999
69213,489247,464307,0.15
69214,82242,464307,0.01
69215,496211,464308,0.05
69216,116954,464308,0.01
69217,192742,464308,0.01
69218,455853,464308,0.002
69219,464058,464308,0.01
69220,319865,464308,0.015
69221,441842,464308,0.01
69222,183287,464308,0.011
69223,8696,464308,0.15
69224,437203,464308,0.05
69225,391199,464308,0.05
69226,508721,464308,0.6
69227,485702,464308,0.03
69228,357511,464308,0.05
69229,461482,464309,0.01
69230,512469,464309,0.002
69231,395166,464309,0.0067
69232,201122,464309,0.002
69233,486937,464309,100.0
69234,385129,464309,0.003
69235,27899,464310,0.1494
69236,338482,464310,0.02
69237,515950,464310,0.005
69238,492457,464310,0.001
69239,33361,464310,0.00875
69240,478547,464310,0.01
69241,413363,464310,0.003645
69242,472682,464310,0.0012
69243,8742,464310,0.1
69244,466917,464310,0.05
69245,33505,464310,0.039
69246,168423,464310,0.1
69247,477893,464310,0.025
69248,474722,464310,0.035
69249,442285,464310,0.015
69250,499807,464311,0.002
69251,510344,464311,1.3
69252,513108,464311,0.0251
69253,203571,464311,0.5
69254,443475,464311,0.001
69255,498474,464311,0.04
69256,364454,464311,0.01
69257,515343,464312,0.039
69258,509555,464312,0.04
69259,463368,464312,0.075
69260,34121,464312,0.03
69261,198848,464312,0.057
69262,514255,464312,0.01
69263,442056,464312,0.008
69264,20796,464312,0.22
69265,369830,464312,0.04
69266,470904,464312,0.0015
69267,507158,464312,0.01
69268,513605,464312,0.07
69269,130781,464312,0.03
69270,507750,464312,0.002
69271,3591,464312,0.097
69272,353692,464312,0.002
69273,491036,464312,0.01
69274,26628,464313,0.3
69275,462025,464313,0.00149
69276,394069,464313,0.0015
69277,169392,464313,0.15
69278,477066,464313,0.009999
69279,451747,464313,0.0012
69280,353134,464313,0.001
69281,363924,464313,0.03
69282,477047,464313,0.001
69283,490325,464313,0.001
69284,502576,464313,0.001
69285,487296,464313,0.01
69286,484624,464314,0.005
69287,490310,464314,0.002
69288,506903,464314,0.007
69289,144205,464314,0.0029
69290,359354,464314,0.005
69291,495792,464314,0.0135
69292,511892,464314,0.0045
69293,420799,464314,0.015
69294,78851,464314,0.02
69295,515691,464314,0.01
69296,513629,464314,0.0018
69297,482626,464315,0.017
69298,166943,464315,0.003
69299,491388,464315,0.01
69300,145800,464315,0.08
69301,498367,464316,0.009
69302,11912,464316,0.083
69303,14327,464316,0.085
69304,109352,464316,0.01
69305,379501,464316,700.0
69306,419318,464316,0.006
69307,59990,464316,0.03
69308,491423,464316,0.003
69309,473066,464316,0.025
69310,509024,464316,0.54
69311,515114,464317,0.005
69312,500288,464317,0.017
69313,423500,464317,0.09
69314,514742,464317,0.005
69315,495621,464317,0.0015
69316,447445,464318,0.002
69317,494140,464318,0.00128
69318,470381,464318,0.003
69319,479232,464318,100.0
69320,481412,464318,0.0015
69321,458218,464319,0.015
69322,21724,464319,0.457
69323,448921,464319,0.01
69324,341191,464319,0.1
69325,490424,464319,0.0025
69326,420277,464319,0.008
69327,478364,464319,0.01
69328,32233,464320,0.004998
69329,415485,464320,0.025
69330,32532,464320,0.002279
69331,392001,464320,0.011
69332,469724,464320,0.001
69333,462014,464320,0.019
69334,476921,464320,0.001
69335,9694,464320,0.08
69336,504780,464320,0.002
69337,456334,464321,0.008
69338,402468,464321,0.0035
69339,449134,464322,0.02
69340,491460,464322,0.12
69341,477915,464322,0.019
69342,473025,464323,0.0157
69343,495162,464323,0.017
69344,410190,464323,0.003
69345,511969,464323,0.001
69346,428974,464323,0.01
69347,4006,464324,0.085
69348,370306,464324,0.064
69349,25602,464324,0.0949
69350,46648,464324,0.1799991
69351,26397,464324,0.225
69352,448862,464324,0.0035
69353,496255,464324,0.003
69354,499800,464324,0.001
69355,512610,464324,0.02
69356,34618,464324,0.01
69357,510606,464324,0.01
69358,452208,464324,0.01
69359,446836,464324,0.004998
69360,407216,464324,0.7
69361,481565,464325,0.03
69362,492894,464325,0.236196
69363,440406,464325,0.005
69364,471935,464325,0.05
69365,489777,464325,0.06
69366,510168,464325,0.00126
69367,398664,464325,0.0013
69368,455841,464325,0.0013
69369,500565,464325,0.0013
69370,491753,464325,0.01
69371,434187,464325,0.021
69372,484001,464326,0.02
69373,502940,464326,0.0095
69374,443584,464326,0.001399
69375,481900,464326,0.01495
69376,485844,464326,0.015
69377,506471,464326,0.019
69378,470320,464326,0.008
69379,11636,464326,0.07015
69380,84132,464326,0.008
69381,14356,464326,0.085
69382,513183,464327,0.01
69383,506649,464327,0.005
69384,470332,464327,0.2187
69385,488379,464327,0.45
69386,477982,464327,0.001
69387,502894,464327,0.001
69388,468004,464327,0.001211
69389,514761,464327,0.02
69390,514310,464328,0.02
69391,513496,464328,0.038
69392,399289,464328,0.003
69393,495024,464328,0.015
69394,505247,464328,0.001
69395,434583,464328,346.0
69396,63999,464328,0.002
69397,512565,464328,0.001
69398,513086,464328,0.001
69399,433916,464328,0.00149
69400,515372,464328,0.03
69401,365667,464328,0.004
69402,419093,464328,0.07
69403,405695,464328,0.06
69404,44005,464329,0.085
69405,24729,464329,0.085
69406,472797,464329,0.01
69407,74262,464329,0.003
69408,185488,464329,0.02
69409,442296,464329,0.017
69410,496183,464329,0.06
69411,496183,464329,0.06
69412,450148,464329,0.03
69413,507048,464329,0.001
69414,64108,464329,0.1
69415,41189,464329,0.111
69416,3862,464329,0.25
69417,19693,464329,0.15
69418,119462,464329,0.001
69419,462449,464330,0.002
69420,513670,464330,0.025
69421,356362,464330,0.02
69422,465634,464330,0.005
69423,9718,464330,0.085
69424,515437,464330,0.025
69425,413631,464330,0.02
69426,23797,464330,0.44
69427,4106,464331,0.085
69428,509222,464331,0.017
69429,8428,464331,0.135
69430,43589,464331,0.085
69431,483117,464331,250.0
69432,56337,464331,0.002
69433,475143,464331,0.02
69434,82577,464331,0.03
69435,215580,464331,0.01
69436,184101,464332,0.01
69437,515515,464332,0.019
69438,21083,464332,0.1
69439,399870,464332,0.005
69440,12625,464332,0.16
69441,377249,464332,0.02
69442,406925,464332,0.0125
69443,477619,464332,0.00575
69444,425294,464332,0.01
69445,477620,464332,0.00575
69446,403111,464332,0.011
69447,177513,464333,0.05
69448,478729,464333,0.005
69449,490345,464333,0.07
69450,481222,464333,2500.0
69451,37716,464333,0.2
69452,26506,464333,5.0
69453,57686,464333,0.0125
69454,53784,464333,0.026895
69455,516325,464333,0.062
69456,503994,464333,0.0285
69457,416313,464333,0.0014
69458,79721,464333,0.06
69459,500676,464334,0.13
69460,509694,464334,0.3
69461,415330,464334,0.02
69462,472843,464334,0.045
69463,498816,464334,0.02
69464,44580,464334,0.07
69465,212684,464334,0.0025
69466,101857,464334,0.02
69467,483411,464335,0.002999
69468,28276,464335,0.5
69469,41849,464335,0.085
69470,514240,464335,0.006
69471,477967,464335,0.01
69472,41689,464335,0.085
69473,440095,464335,0.002
69474,108730,464335,0.001901
69475,431904,464335,0.0025
69476,482115,464335,0.022
69477,500272,464336,0.007
69478,408342,464336,0.02
69479,473025,464336,0.018
69480,40969,464336,0.05
69481,459753,464336,0.01
69482,507425,464336,0.019
69483,514604,464336,0.015
69484,498348,464336,0.005
69485,488019,464336,0.002916
69486,516374,464336,0.034
69487,486623,464336,0.009
69488,504865,464337,0.011
69489,450917,464337,0.015
69490,371596,464337,0.07
69491,423522,464337,0.037201
69492,488886,464337,0.02
69493,436780,464337,0.01
69494,452854,464337,0.11
69495,495401,464337,0.001
69496,427607,464337,0.005997
69497,514036,464337,0.005
69498,27479,464337,0.071
69499,516379,464337,0.021
69500,476545,464338,0.032
69501,163656,464338,0.03
69502,512346,464338,0.005
69503,498287,464338,0.2
69504,464868,464338,0.005
69505,34763,464338,0.003
69506,407334,464338,0.0035
69507,457737,464338,0.0095
69508,440897,464338,0.02
69509,411967,464338,0.00149
69510,301740,464338,0.0016
69511,37320,464338,0.03
69512,476972,464339,0.0044
69513,505310,464339,0.02
69514,206146,464339,0.01
69515,467542,464339,0.025
69516,324698,464339,0.0014
69517,443195,464339,0.0018
69518,157825,464339,0.002
69519,345828,464339,0.002
69520,154878,464339,0.0025
69521,71514,464339,0.0030007
69522,411995,464339,0.0125
69523,340982,464340,0.003
69524,475142,464340,0.004
69525,408444,464340,0.08
69526,408985,464340,0.0045
69527,432751,464340,0.03
69528,502337,464340,0.07
69529,369885,464340,0.002
69530,455893,464340,0.0025
69531,408335,464340,0.002
69532,28233,464340,0.07
69533,471609,464340,0.06
69534,332240,464340,0.004998
69535,484374,464340,0.0095
69536,200477,464340,0.77
69537,21906,464341,0.4
69538,42918,464341,0.0765
69539,438648,464341,0.005
69540,409805,464341,0.009
69541,426998,464341,0.01
69542,482727,464341,0.05
69543,18546,464342,0.01
69544,502955,464342,0.004
69545,493101,464342,0.008
69546,481043,464342,0.00475
69547,145323,464342,0.003
69548,502923,464343,0.17
69549,142640,464343,0.003
69550,514232,464343,0.015
69551,24982,464344,0.059
69552,379944,464344,0.01
69553,516256,464344,0.018
69554,485099,464344,0.19
69555,212358,464344,0.005998
69556,193782,464344,0.005998
69557,507187,464344,0.007
69558,137048,464344,0.01
69559,493382,464344,0.02
69560,9790,464345,0.19
69561,177808,464345,0.012998
69562,451142,464345,0.076
69563,488683,464345,0.001
69564,466838,464345,0.075
69565,499284,464345,0.007
69566,386747,464345,0.013196
69567,371555,464345,0.22
69568,451400,464345,0.022
69569,456625,464345,0.01
69570,495681,464346,0.16
69571,497058,464346,0.025
69572,489411,464346,0.0265
69573,477304,464346,0.01
69574,190303,464346,0.06
69575,366781,464346,0.2
69576,489972,464346,0.1
69577,437300,464346,0.004
69578,483854,464346,0.001
69579,483030,464346,0.04
69580,475221,464346,0.005
69581,502441,464346,0.03
69582,515437,464347,0.031
69583,512491,464347,0.05
69584,164130,464347,0.004998
69585,148459,464347,0.025
69586,476418,464347,0.07
69587,489123,464347,0.01
69588,514921,464347,0.077164
69589,411925,464347,0.00149
69590,487296,464347,0.01
69591,42610,464347,0.09
69592,376027,464347,0.08
69593,504735,464347,0.05
69594,377210,464347,0.02
69595,509407,464348,0.008
69596,72589,464348,0.038475
69597,193333,464348,0.0015
69598,4330,464348,0.08
69599,392104,464349,0.05
69600,389315,464349,0.66
69601,78544,464349,0.135
69602,463610,464349,0.2
69603,487282,464349,0.1
69604,498974,464349,0.14155
69605,514728,464349,0.02
69606,343221,464349,0.5
69607,145572,464349,0.0015
69608,77124,464349,0.011
69609,172970,464349,0.01
69610,431191,464349,0.014
69611,512633,464349,0.15
69612,508724,464349,0.0011
69613,437455,464349,0.192375
69614,150129,464349,0.1
69615,471448,464349,0.002995
69616,495537,464349,0.028
69617,413073,464350,0.05
69618,457277,464350,0.00125
69619,390004,464350,0.04
69620,355387,464350,0.01125
69621,509620,464350,1000.0
69622,17454,464350,0.007
69623,11912,464350,0.0999
69624,366467,464350,0.04
69625,515613,464350,0.06
69626,479387,464350,0.23
69627,409272,464350,0.65
69628,191453,464351,0.0016
69629,425331,464351,0.02
69630,108755,464351,0.063
69631,439221,464351,0.05
69632,212303,464351,0.01
69633,444227,464351,0.015
69634,498543,464351,0.001
69635,474790,464351,0.015
69636,194606,464351,0.016
69637,327345,464351,0.007
69638,178829,464351,0.009
69639,511671,464351,0.026
69640,505537,464351,0.026
69641,475260,464351,0.02
69642,476585,464351,0.1
69643,114301,464352,0.002
69644,466881,464352,0.0025
69645,369723,464353,0.068
69646,515056,464353,0.15
69647,209083,464353,0.02
69648,505365,464353,0.05
69649,468383,464353,0.00165
69650,114592,464354,0.004
69651,510443,464354,0.0022
69652,48378,464354,0.005
69653,174407,464354,0.03
69654,388570,464354,0.006
69655,166578,464354,0.01
69656,493113,464354,0.0023
69657,380409,464354,0.014
69658,42269,464354,0.08
69659,195819,464354,0.032
69660,511592,464354,0.25
69661,492324,464354,0.004
69662,496389,464354,0.001
69663,449633,464355,0.01
69664,487062,464355,0.003
69665,436749,464355,0.0015
69666,422881,464355,0.02
69667,446670,464355,0.022
69668,9104,464355,1.6
69669,381184,464355,0.059
69670,448985,464355,0.025
69671,478210,464355,0.065
69672,356490,464355,0.08
69673,453089,464355,0.001
69674,486931,464355,0.001
69675,488436,464355,0.001
69676,488393,464355,0.001
69677,503391,464355,0.001
69678,515889,464355,0.00108
69679,114296,464355,0.19
69680,147138,464355,0.054
69681,74769,464355,0.0129
69682,513978,464356,0.05
69683,489276,464356,0.02
69684,515994,464356,0.03
69685,485665,464356,0.06
69686,481420,464356,0.008
69687,499809,464357,0.002
69688,173925,464357,0.04
69689,370579,464357,0.00164
69690,420119,464357,0.0015
69691,440398,464357,0.01
69692,431658,464357,0.01
69693,461655,464358,0.05
69694,12544,464358,0.25
69695,507981,464358,0.01
69696,108016,464358,0.0015
69697,513271,464358,550.0
69698,441730,464358,0.004
69699,24577,464358,0.077
69700,515995,464358,0.049
69701,499950,464358,0.001
69702,511630,464358,0.001
69703,511631,464358,0.001
69704,515336,464358,0.001
69705,113885,464358,0.03
69706,9562,464359,0.25
69707,504239,464359,0.008
69708,512601,464359,0.01
69709,4159,464359,0.15
69710,41175,464359,0.15
69711,467438,464359,0.07
69712,37038,464359,0.005498
69713,10078,464359,0.34
69714,471589,464360,0.02
69715,441526,464360,0.03
69716,390955,464360,0.004374
69717,389745,464360,0.001
69718,429102,464360,0.0011
69719,384049,464360,0.0012
69720,461444,464360,0.001
69721,504704,464360,0.0012
69722,429108,464360,0.0012
69723,516376,464360,0.035
69724,494957,464360,0.0023
69725,136811,464360,0.06
69726,433880,464360,0.05
69727,477176,464361,0.0035
69728,179577,464361,0.059
69729,447299,464361,0.005
69730,503080,464361,0.06
69731,353981,464361,0.7
69732,148113,464361,0.002
69733,337464,464361,0.065
69734,428856,464361,0.04
69735,498225,464361,0.01
69736,407090,464361,0.04
69737,140313,464361,0.003
69738,105532,464362,0.035
69739,165312,464362,0.003
69740,411443,464362,0.1
69741,419535,464362,0.018998
69742,444493,464362,0.018
69743,70259,464362,0.059998
69744,499916,464362,0.001
69745,177251,464362,0.00855
69746,164253,464362,0.0028
69747,514150,464363,0.11
69748,489999,464363,0.001
69749,501753,464363,0.025
69750,422253,464363,0.005
69751,504589,464363,0.02
69752,4265,464363,0.36
69753,88812,464364,0.009
69754,10259,464364,0.07
69755,394508,464364,0.0014
69756,318501,464364,0.03
69757,467941,464364,0.065
69758,393653,464365,100.0
69759,380053,464365,100.0
69760,398077,464365,100.0
69761,475080,464365,0.0034
69762,29339,464365,0.074
69763,44599,464365,0.125
69764,408049,464365,0.0045
69765,385959,464365,0.019
69766,24143,464365,0.14
69767,420356,464366,0.00149
69768,424974,464366,0.04
69769,427918,464366,0.003998
69770,13507,464366,1.69
69771,12930,464366,1.594323
69772,122140,464367,0.02
69773,434893,464367,0.02
69774,452541,464367,0.018953
69775,461279,464367,0.02
69776,461277,464367,0.01
69777,494033,464367,0.015
69778,489628,464368,0.01
69779,432606,464369,0.02
69780,446959,464369,0.02
69781,149769,464369,0.025
69782,444703,464369,0.0045
69783,35771,464369,0.025
69784,432029,464369,0.0018
69785,451527,464369,0.006
69786,443910,464370,0.045
69787,420523,464370,0.00149
69788,506933,464370,0.0015
69789,462328,464370,0.0015
69790,451021,464370,0.03
69791,494659,464370,0.001683
69792,185228,464370,0.0015
69793,463847,464370,0.005
69794,471673,464370,0.025
69795,495532,464370,0.04
69796,381691,464370,0.002
69797,381691,464370,0.003
69798,504292,464370,0.01
69799,360069,464370,0.02
69800,502730,464370,0.0033
69801,466784,464370,0.0125
69802,420546,464370,0.025
69803,484148,464370,0.01
69804,491121,464371,0.05
69805,212761,464371,0.025
69806,409550,464371,0.05
69807,212427,464371,0.02
69808,516381,464371,0.017
69809,503245,464371,0.02
69810,513336,464371,0.01
69811,499659,464371,0.015
69812,498627,464372,0.005
69813,388032,464372,0.02
69814,377657,464372,0.01
69815,443198,464372,0.001
69816,458540,464372,0.001
69817,464058,464372,0.01
69818,467721,464372,0.006498
69819,492971,464372,0.05
69820,490273,464372,0.012
69821,198247,464372,0.00387
69822,454759,464372,0.035
69823,448928,464372,0.039
69824,33583,464373,0.003
69825,439529,464373,0.0023
69826,176897,464373,0.04
69827,406034,464373,0.065
69828,72589,464373,0.0251
69829,512465,464373,0.005
69830,442105,464373,0.015
69831,502731,464373,0.004
69832,20291,464373,0.15
69833,514174,464373,0.065
69834,444660,464373,0.0012
69835,516450,464374,0.0119
69836,373827,464374,0.045125
69837,109143,464374,0.031
69838,25189,464374,0.145
69839,154070,464374,0.06
69840,354664,464374,0.088
69841,86185,464374,0.007398
69842,494118,464374,0.029
69843,462712,464374,0.01
69844,84742,464374,0.07
69845,185773,464375,0.01
69846,515254,464375,0.007
69847,515996,464375,0.059
69848,14807,464375,0.15
69849,460970,464375,0.001
69850,183856,464375,0.00112
69851,488969,464376,0.05
69852,450248,464376,0.05
69853,197918,464376,0.015
69854,430899,464376,0.0087
69855,15046,464376,1.2
