,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,2.7,0.0,10.81,0.0,2.7,1,37,0,3,486960
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,486961
0,13.75,4.0,33.33,0.0302176,11.43,12,105,9,14,93750
0,4.4,0.79,19.36,0.0933994,3.18,12,377,32,29,355896
0,10.42,0.0,22.22,0.00727114,9.26,5,54,6,1,486971
0,13.19,0.0,23.91,0.0093,13.04,12,92,4,6,355901
0,17.07,0.0,34.15,0.00821955,17.07,7,41,5,2,486975
0,14.9,6.9,25.48,0.93416965,9.55,60,628,58,42,486980
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,355917
0,0.0,0.0,5.71,0.0024624,0.0,0,35,1,1,486995
0,2.13,0.0,28.57,0.0074,2.04,1,49,7,6,486996
0,11.11,13.32,27.82,0.5373326,12.82,76,593,48,41,93783
0,0.0,0.0,12.5,0.0,0.0,0,8,0,1,487002
0,5.0,0.0,16.67,0.001725,5.0,3,60,3,4,355932
0,17.65,0.0,38.78,0.025128,12.24,6,49,10,3,487006
0,11.54,7.09,27.93,0.2804098,8.38,15,179,18,17,487007
0,10.53,0.0,28.89,0.0,8.89,4,45,5,4,487008
0,13.69,0.0,23.67,0.0,13.61,23,169,8,9,355936
0,1.49,14.55,8.71,0.152076,3.05,14,459,14,12,355938
0,3.92,0.0,20.59,0.01037,3.92,4,102,8,9,355934
0,3.33,0.0,12.2,0.016905,2.44,1,41,1,3,487012
0,1.89,0.0,20.75,0.0,1.89,2,106,6,14,355940
0,11.76,6.25,33.33,0.022416,9.09,3,33,4,4,487014
0,5.63,0.0,12.68,0.0,5.63,4,71,1,4,355941
0,2.17,0.0,16.95,0.025572,1.69,1,59,7,2,487017
0,6.12,0.0,35.48,0.069768,4.84,3,62,9,10,487018
0,9.3,25.0,25.53,0.003876,10.64,5,47,2,5,487021
0,18.75,0.0,33.78,0.06842565,16.22,12,74,8,5,355950
0,0.0,0.0,11.11,0.0,0.0,0,9,0,1,355951
0,2.69,0.0,18.5,0.015545,2.64,12,454,30,42,355952
0,20.23,3.17,28.83,1.56734548,7.98,49,614,67,61,487026
0,5.88,0.0,30.59,0.0,5.88,5,85,7,14,487027
0,8.77,0.0,20.87,0.0,8.7,10,115,10,4,355958
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,355966
0,19.03,14.45,31.57,1.9878878,16.86,283,1679,141,106,201009
0,4.17,0.0,16.67,0.0,4.17,1,24,1,2,487044
0,0.0,0.0,12.5,0.003072,0.0,0,32,2,2,487045
0,9.09,10.48,26.47,0.086982,9.8,20,204,15,19,93830
0,3.4,0.0,18.12,0.00294,3.36,5,149,8,14,355976
0,18.9,6.28,35.33,0.7645314,11.08,37,334,40,41,487049
0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,355980
0,18.33,0.0,52.31,0.09916152,16.92,22,130,24,22,487053
0,11.32,0.0,27.17,0.05166825,10.87,30,276,21,24,355982
0,15.77,7.39,29.47,0.73089632,13.65,139,1018,83,78,355984
0,3.74,0.0,23.36,0.0,3.74,4,107,9,12,487057
0,5.15,0.0,25.96,0.003275,4.81,5,104,11,11,93842
0,14.61,8.33,38.61,0.042144,13.86,14,101,11,14,487059
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,487060
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,487061
0,3.13,0.0,25.0,0.0,3.13,2,64,6,8,487062
0,6.19,25.0,32.48,0.02131695,6.84,8,117,15,15,487063
0,14.58,0.0,34.48,0.009561,12.07,7,58,4,9,487064
0,3.13,0.0,12.5,0.000255,3.13,1,32,2,1,356000
0,6.12,0.0,25.93,0.01352,5.56,3,54,5,6,356001
0,0.0,0.0,5.26,0.0,0.0,0,19,1,0,487075
0,7.69,0.0,16.67,0.003264,6.67,4,60,2,4,487076
0,20.61,12.31,34.69,0.18219953,17.86,35,196,19,14,487077
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,356005
0,5.26,0.0,10.53,0.0,5.26,1,19,0,1,487079
0,6.45,0.0,25.81,0.0015318,6.45,2,31,3,3,487080
0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,487081
0,27.27,0.0,36.36,0.01212,27.27,3,11,0,1,356008
0,5.88,0.0,20.0,0.0,5.71,4,70,3,7,487084
0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,487088
0,2.63,0.0,7.89,0.0,2.63,1,38,1,1,487090
0,3.45,0.0,13.79,0.004545,3.45,2,58,4,2,487094
0,5.0,0.0,31.43,0.009768,2.86,1,35,5,5,487095
0,13.46,9.38,31.6,0.161141,10.38,22,212,20,25,93906
0,3.77,0.0,15.87,0.0,3.17,2,63,4,4,487123
0,0.0,0.0,17.39,0.0,0.0,0,23,3,1,487124
0,5.88,0.0,27.5,0.0036288,5.0,2,40,4,5,487126
0,6.45,0.0,25.71,0.0,5.71,2,35,1,6,487130
0,0.0,0.0,13.16,0.0,0.0,0,38,1,4,356063
0,8.45,0.0,24.14,0.0017,8.28,12,145,12,11,356068
0,5.1,0.0,19.43,0.001,5.1,16,314,24,21,356070
0,8.02,0.0,23.15,0.003185,8.02,52,648,49,49,356071
0,4.35,0.0,10.64,0.0,4.26,6,141,5,4,487147
0,6.15,0.0,26.15,0.00218115,6.15,4,65,6,7,487148
0,0.0,0.0,28.0,0.00522,0.0,0,25,2,5,356075
0,15.38,0.0,15.38,0.0,15.38,4,26,0,0,487150
0,12.25,0.0,26.91,0.09815,12.1,103,851,68,58,356078
0,7.56,3.61,25.42,0.19205825,6.88,33,480,44,45,356076
0,19.18,11.61,31.89,0.240174,14.59,27,185,13,19,487155
0,17.31,13.79,37.04,0.0998412,16.05,13,81,10,7,487156
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,356089
0,5.36,0.0,30.16,0.00984,4.76,3,63,5,11,487161
0,1.92,0.0,9.35,0.0,1.87,2,107,6,2,356090
0,12.2,14.29,39.33,0.010926,12.36,11,89,12,12,487170
0,7.35,4.95,27.81,0.224109,5.92,10,169,17,20,487172
0,5.56,0.86,25.68,0.4668246,3.72,11,296,25,40,487173
0,4.46,1.56,19.2,0.7608627,2.87,10,349,25,32,487174
0,6.82,0.0,21.21,0.006912,6.06,6,99,4,11,487175
0,11.63,0.0,27.42,0.03348,8.06,5,62,5,7,487176
0,10.64,0.0,34.0,0.007275,10.0,5,50,7,5,487180
0,8.41,0.0,22.41,0.01128,7.76,9,116,10,7,487181
0,0.0,0.0,20.0,0.0,0.0,0,25,1,4,487182
0,13.21,0.0,24.78,0.00453,12.39,14,113,7,7,356119
0,3.9,0.0,16.25,0.00453,3.75,3,80,2,8,487194
0,5.36,0.0,21.46,0.005975,5.36,14,261,20,22,356122
0,7.14,0.0,25.0,0.02448,6.82,3,44,3,5,487199
0,5.48,0.0,16.87,0.00216,4.82,4,83,5,5,487200
0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,487201
0,14.89,0.0,44.68,0.0120435,14.89,7,47,7,7,487202
0,4.21,0.0,23.3,0.0003,4.21,13,309,28,31,356130
0,13.48,0.0,39.56,0.0257376,13.19,12,91,16,8,487206
0,6.19,0.0,19.55,0.037176,5.26,7,133,10,9,487207
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,356135
0,11.43,0.0,25.71,0.0,11.43,8,70,7,3,487209
0,6.08,0.0,23.08,0.024771,5.64,11,195,19,15,487210
0,10.48,0.0,31.48,0.014462,10.19,11,108,16,7,487212
0,0.0,0.0,22.22,0.0,0.0,0,18,1,3,487214
0,7.14,0.0,41.07,0.06477419,7.14,4,56,7,12,487216
0,2.08,0.0,16.67,0.02446215,2.08,1,48,3,4,487217
0,9.26,0.0,29.63,0.007525,9.26,5,54,6,5,487218
0,14.57,12.04,29.63,0.6151749,14.03,125,891,76,63,356147
0,0.96,0.0,12.39,0.0,0.88,1,113,7,6,94007
0,0.0,0.0,14.29,0.00573,0.0,0,42,0,6,487227
0,1.79,0.0,16.07,0.0070793,1.79,1,56,3,5,487228
0,4.76,3.23,19.15,0.0707831,4.26,4,94,10,4,487229
0,6.15,0.0,25.19,0.00340215,6.11,8,131,9,16,487232
0,6.98,0.0,28.0,0.012672,6.0,3,50,5,6,487233
0,12.22,0.0,37.5,0.02677302,11.46,11,96,13,12,487234
0,7.09,0.0,27.56,0.02634373,7.09,18,254,26,26,487238
0,13.14,7.21,24.13,0.0751152,10.84,31,286,25,13,94022
0,12.0,15.85,30.65,0.856025,13.26,74,558,50,47,174998
0,15.63,0.0,37.5,0.03143495,15.63,5,32,3,4,487244
0,2.22,0.0,13.33,0.000785,2.22,1,45,3,2,356173
0,17.86,12.96,33.64,0.25332,15.45,17,110,9,11,487248
0,16.84,0.0,34.78,0.04014487,13.91,16,115,13,11,487249
0,3.33,0.0,22.0,0.004425000000000001,3.33,5,150,16,12,356176
0,15.32,10.13,32.02,0.0942712,13.3,27,203,20,18,94039
0,11.11,3.03,23.58,0.029282,8.94,11,123,11,7,356185
0,7.08,14.86,22.07,0.09067,7.98,51,639,38,52,356186
0,3.28,0.0,19.69,0.0027,3.15,4,127,11,10,94042
0,5.59,8.16,22.68,0.0245736,5.78,38,657,54,57,356188
