,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,10.42,2.94,25.55,0.048006,9.49,26,274,21,23,381430
0,10.07,2.44,28.89,0.073017,8.33,15,180,22,15,512505
0,16.67,6.52,27.55,0.21871275,14.29,28,196,10,16,381435
0,2.56,0.0,23.26,0.000225,2.33,1,43,4,5,381442
0,0.0,0.0,15.38,0.00492,0.0,0,13,1,1,512515
0,7.14,0.0,28.57,0.0082,7.14,1,14,1,2,512518
0,0.0,0.0,31.82,0.0230416,0.0,0,22,3,4,512519
0,22.22,9.52,30.86,0.1027322,12.35,10,81,7,8,119306
0,6.98,0.0,26.97,0.01633,5.92,9,152,15,17,119307
0,4.41,4.14,24.76,1.20065185,4.35,69,1587,146,178,381451
0,2.27,0.0,11.36,0.0,2.27,1,44,2,2,512525
0,3.03,7.69,25.32,0.0152604,3.8,3,79,7,10,512530
0,17.07,5.97,33.56,0.1411508,12.08,18,149,19,13,381464
0,8.89,0.0,26.67,0.0006,8.89,4,45,6,2,381465
0,5.02,0.0,28.16,0.015229,4.9,12,245,21,36,381471
0,9.76,0.0,21.95,0.01884,9.76,8,82,3,7,512562
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,119346
0,7.69,0.0,23.08,0.0,7.69,1,13,2,0,512565
0,8.28,0.0,28.76,0.01206,8.28,38,459,42,52,381494
0,3.54,0.0,19.29,0.000825,3.54,9,254,17,23,381493
0,4.17,0.0,8.33,0.01896,4.17,1,24,0,1,512571
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512572
0,2.5,0.0,12.5,0.0,2.5,1,40,2,2,512576
0,2.13,0.0,13.48,0.000375,2.13,3,141,4,12,381509
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512583
0,15.87,14.09,31.92,0.16562086,15.21,61,401,42,25,119368
0,5.56,0.0,20.0,0.008472,4.0,1,25,2,2,512590
0,9.33,0.0,17.11,0.0,9.21,7,76,4,2,512594
0,0.0,1.54,16.98,0.264261,1.26,2,159,6,19,512598
0,9.09,0.0,9.09,0.0009,9.09,1,11,0,0,381527
0,0.0,15.79,28.87,0.020496,6.19,6,97,11,11,512601
0,5.43,0.0,20.72,0.005745,4.5,5,111,15,3,381529
0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,381531
0,15.85,0.0,33.66,0.01042,12.87,13,101,11,10,119388
0,11.66,0.0,33.99,0.14718,9.85,40,406,46,52,381532
0,9.75,0.0,25.81,0.00829,9.27,23,248,25,16,381533
0,16.67,0.0,26.32,0.0110976,13.16,5,38,3,2,512610
0,16.13,11.43,32.99,0.049908,14.43,14,97,12,6,512622
0,0.0,0.0,18.75,0.0,0.0,0,16,1,2,512630
0,6.67,0.0,24.44,0.0,6.67,3,45,5,3,512633
0,0.0,0.0,9.68,0.058308,0.0,0,31,1,2,512635
0,0.0,0.0,0.0,0.0,0.0,0,17,0,0,512638
0,4.17,0.0,17.92,0.008884,3.77,8,212,12,18,119425
0,10.0,15.38,36.89,0.014452,10.68,11,103,19,8,119428
0,2.04,0.0,4.62,0.0,1.54,1,65,1,1,119438
0,12.39,0.0,26.48,0.0,12.33,27,219,15,16,512661
0,0.0,0.0,7.69,0.001536,0.0,0,13,0,1,512675
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,119462
0,10.0,0.0,22.73,0.0,9.09,2,22,2,1,512682
0,9.2,6.67,24.13,0.1811235,8.69,45,518,36,44,381610
0,13.08,5.56,28.71,0.0436,12.85,77,599,48,47,381611
0,0.0,0.0,28.26,0.0,0.0,0,46,10,3,512689
0,8.33,0.0,28.95,0.004725,7.89,3,38,1,7,512701
0,4.31,0.0,15.38,0.02192,4.27,5,117,10,3,381633
0,9.32,20.0,29.52,0.009087,9.64,16,166,13,20,381635
0,10.2,3.33,32.91,0.0709152,7.59,6,79,12,8,512725
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,381653
0,10.0,0.0,23.08,0.0028512,7.69,1,13,1,1,512729
0,0.0,0.0,0.0,0.0,0.0,0,28,0,0,381659
0,2.5,6.25,16.07,0.0028512,3.57,2,56,4,3,512732
0,10.69,0.0,26.48,0.024065,10.65,70,657,60,44,381662
0,8.6,0.0,35.48,0.014035,8.6,8,93,11,14,381664
0,0.0,0.0,8.33,0.0,0.0,0,12,0,1,512739
0,4.17,0.0,20.83,0.00114,4.17,1,24,2,2,250595
0,13.33,0.0,33.33,0.0,13.33,2,15,0,3,512742
0,6.25,0.0,23.86,0.00174,6.06,16,264,22,25,381673
0,1.74,0.0,8.7,0.0,1.74,2,115,5,3,119530
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,119531
0,0.0,0.0,2.22,0.0,0.0,0,45,0,1,381676
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,381674
0,0.0,0.0,1.12,0.0,0.0,0,89,0,1,381675
0,4.35,0.0,17.39,0.0,4.35,1,23,3,0,381677
0,15.66,10.0,28.76,0.071995,13.07,20,153,15,9,119539
0,12.0,0.0,30.6,0.002025,11.19,15,134,13,13,381688
0,7.13,0.0,25.14,0.02612243,6.97,38,545,48,51,381691
0,12.5,0.0,25.0,0.00408,8.33,1,12,2,0,512764
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,512765
0,6.57,0.0,18.57,0.00504,6.43,9,140,8,9,381692
0,0.0,0.0,12.77,0.00215,0.0,0,47,2,4,381694
0,8.33,13.33,36.84,0.0652926,9.65,11,114,11,20,119552
0,13.16,6.61,26.55,0.3974076,11.58,58,501,42,33,119553
0,9.33,0.0,23.91,0.0024,9.3,49,527,34,43,381698
0,5.96,0.0,22.78,0.00437,5.91,14,237,16,24,381700
0,9.9,0.0,25.0,0.0038556,9.62,10,104,10,6,512773
0,4.08,0.0,6.0,0.0,4.0,2,50,0,1,381706
0,9.68,12.5,21.43,0.008509,10.0,7,70,5,3,119563
0,11.56,10.83,26.48,0.3098836,11.25,93,827,74,52,119566
0,6.25,0.0,12.5,0.0,6.25,1,16,0,1,512783
0,6.45,0.0,20.63,0.00436,6.35,4,63,6,3,381712
0,0.0,0.0,6.35,0.0,0.0,0,63,0,4,381713
0,4.88,0.97,15.49,0.1075032,3.1,7,226,9,19,381715
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,512788
0,5.56,0.0,9.09,0.00273,4.55,1,22,0,1,381716
0,3.19,0.0,21.28,0.0,3.19,3,94,8,9,119576
0,14.48,0.0,29.27,0.0353256,12.8,21,164,14,13,381723
0,9.23,0.0,29.85,0.0009,8.96,6,67,7,7,381724
0,3.69,7.83,20.96,1.64251505,4.7,110,2338,174,206,381727
0,2.13,0.0,19.15,0.0,2.13,1,47,2,6,512801
0,11.11,10.0,31.03,0.0491802,10.34,3,29,3,3,512812
0,9.84,0.0,34.33,0.01045,8.96,6,67,11,6,381741
0,0.0,0.0,17.02,0.003534,0.0,0,47,2,6,119600
0,0.0,0.0,0.0,0.0,0.0,0,47,0,0,381746
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,512823
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512824
0,13.04,100.0,34.04,0.00865,14.89,7,47,7,2,381753
0,13.86,6.25,28.57,0.031241,12.03,16,133,13,9,119614
0,21.43,8.7,18.92,0.098544,13.51,10,74,1,3,512831
0,8.7,0.0,26.09,0.0,8.7,4,46,3,5,512830
0,0.0,0.0,33.33,0.0,0.0,0,6,1,1,381761
0,6.67,0.0,29.17,0.0212112,4.17,1,24,3,3,512835
0,7.14,11.11,24.32,0.02772,8.11,3,37,6,0,512836
0,4.27,0.0,22.37,0.009945,4.11,9,219,17,23,381765
0,11.39,0.0,28.92,0.005605,10.84,9,83,8,7,381764
0,3.28,0.0,31.15,0.0,3.28,2,61,9,8,381767
0,4.49,0.0,14.44,0.0,4.44,4,90,4,5,381768
0,6.41,0.0,16.09,0.00221,5.75,5,87,5,4,381770
0,6.67,0.0,25.0,0.00213,6.25,1,16,0,3,381777
0,9.38,5.95,25.56,0.091304,7.78,14,180,14,18,381793
0,33.33,10.64,28.3,0.0425352,13.21,7,53,4,4,119653
0,0.0,0.0,50.0,0.0,0.0,0,6,1,2,512874
0,8.96,0.0,28.36,0.002585,8.96,12,134,14,12,381802
0,0.0,0.0,27.27,0.0,0.0,0,11,2,1,512876
0,2.44,11.11,10.0,0.0072,4.0,2,50,2,1,381809
0,11.11,0.0,55.56,0.00573,11.11,1,9,1,3,119670
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512891
0,6.38,0.0,14.58,0.00918,6.25,3,48,2,2,381819
0,2.78,0.0,24.32,0.034495,2.7,3,111,16,8,381824
0,0.0,0.0,24.24,0.032345,0.0,0,33,3,5,381827
0,3.45,0.0,35.48,0.00579,3.23,1,31,5,5,381830
0,5.24,0.0,25.71,0.0113,5.24,11,210,20,23,381837
0,3.03,0.0,14.29,0.00024,2.86,1,35,1,3,119694
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,119695
0,7.2,10.89,28.32,0.4683021,8.85,20,226,29,15,381838
0,4.73,0.0,20.11,0.015442,4.47,8,179,10,18,381841
0,5.26,0.0,25.51,0.02476,5.26,13,247,24,26,381842
0,13.64,0.0,38.3,0.02312,12.77,6,47,7,5,381840
0,10.99,4.62,27.94,0.05859945,9.31,23,247,29,17,381845
0,0.0,0.0,8.57,0.003075,0.0,0,35,2,1,381849
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,381851
0,2.22,33.33,20.43,0.02596695,3.23,3,93,3,13,381861
0,11.16,9.3,33.6,0.97712245,11.0,55,500,72,41,381868
0,0.0,0.0,1.96,0.0,0.0,0,51,1,0,381869
0,0.0,7.69,28.21,0.0606626,5.13,2,39,6,3,512943
0,0.0,0.0,0.0,0.0,0.0,0,21,0,0,381872
0,2.7,0.0,32.5,0.00785,2.5,1,40,5,7,512945
0,0.0,0.0,4.55,0.000375,0.0,0,44,1,1,381873
0,5.11,0.0,15.94,0.0,5.07,7,138,5,10,381883
0,0.0,0.0,5.08,0.0,0.0,0,59,0,3,381885
0,1.3,0.0,7.14,0.00045,1.3,2,154,4,5,381888
0,9.0,0.0,26.92,0.012685,8.65,9,104,9,10,381891
0,9.03,0.0,21.33,0.005095,8.67,13,150,10,9,381893
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,381899
0,0.0,0.0,12.5,0.0,0.0,0,8,1,0,512976
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,512977
0,4.08,0.0,19.19,0.00116,4.04,4,99,8,7,381906
0,7.69,0.0,15.38,0.0,7.69,1,13,0,1,512979
0,4.26,0.0,17.71,0.001475,4.17,4,96,7,6,381904
0,4.82,0.0,25.3,0.0,4.82,4,83,9,8,381908
0,5.88,0.0,32.35,0.002235,5.88,2,34,4,5,381910
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,381911
0,2.17,0.0,33.33,0.003855,1.96,1,51,8,8,381913
0,0.0,0.0,1.75,0.0,0.0,0,57,1,0,381914
0,0.0,0.0,0.0,0.0,0.0,0,47,0,0,381916
0,1.89,0.0,6.78,0.01665,1.69,1,59,2,1,381917
0,10.74,0.0,26.85,0.002175,10.74,16,149,11,13,381921
0,10.97,5.13,23.41,0.062639,10.52,53,504,33,32,381923
0,0.0,0.0,27.78,0.0,0.0,0,18,2,3,512996
0,10.0,0.0,25.0,0.0027648,6.25,1,16,1,2,512997
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,381924
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,381930
0,10.47,17.5,34.47,0.1332312,14.56,30,206,24,17,513003
0,6.72,11.11,20.7,0.01512,7.03,18,256,18,17,119792
0,7.04,4.69,21.67,0.04286,6.46,17,263,22,18,381938
0,10.47,3.77,25.74,0.054629,10.08,92,913,85,58,381939
0,7.87,0.0,23.41,0.00144,7.63,30,393,32,30,381941
0,2.54,0.0,15.83,0.0033,2.5,3,120,7,9,381944
0,8.42,0.0,23.87,0.051655,8.41,56,666,55,48,119800
0,0.0,0.0,4.0,0.0,0.0,0,25,1,0,381945
0,5.56,0.0,21.74,0.0048,4.35,2,46,3,5,381947
0,10.87,6.9,16.0,0.014004,9.33,7,75,3,2,513020
0,10.46,12.19,29.09,0.967002,11.05,131,1186,101,113,119804
0,6.98,0.0,22.83,0.00279,6.52,6,92,5,10,381949
0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,381951
0,4.95,0.0,24.75,0.08383825,4.95,10,202,21,19,381952
0,9.0,0.0,18.18,0.00144,8.18,9,110,6,5,381948
0,10.92,16.39,32.87,6.35348985,13.42,394,2936,319,252,119808
0,9.96,8.93,25.91,0.2409708,9.42,52,552,50,41,119811
0,3.23,0.0,14.29,0.00792,2.86,1,35,1,3,513027
0,9.52,0.0,25.88,0.004605,9.41,32,340,30,26,381959
0,18.32,12.04,32.96,1.6269383,16.02,298,1860,165,150,119819
0,2.5,0.0,11.63,0.0,2.33,1,43,2,2,381964
0,0.0,0.0,7.41,0.01614,0.0,0,27,1,1,381967
0,0.0,0.0,7.5,0.0,0.0,0,40,2,1,381968
0,0.0,0.0,7.41,0.0,0.0,0,27,1,1,381969
0,14.78,0.0,24.3,0.007345,14.6,125,856,43,40,381972
0,13.77,9.68,35.86,0.0212556,13.13,26,198,24,21,513046
0,2.94,0.0,23.53,0.00056,2.94,1,34,3,4,381984
0,2.7,2.27,22.22,0.082847,2.47,2,81,9,7,513057
0,4.02,9.3,25.09,0.0485448,4.87,13,267,19,35,119842
0,2.78,0.0,9.59,0.0,2.74,2,73,1,4,382008
0,9.38,0.0,24.24,0.001275,9.09,3,33,2,3,382012
0,6.9,0.0,27.59,0.0009,6.9,2,29,4,2,382013
0,0.0,0.0,9.09,0.0,0.0,0,11,0,1,513086
0,3.17,0.0,14.29,0.00474,3.17,2,63,3,4,513088
0,12.24,12.9,22.5,0.069924,12.5,10,80,3,5,513091
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,513095
0,0.0,0.0,28.57,0.007752,0.0,0,28,1,7,513107
0,5.88,0.0,5.56,0.0,5.56,1,18,0,0,513108
0,11.81,8.42,30.5,0.378734,9.5,38,400,45,39,119891
0,13.51,0.0,32.43,0.01866,13.51,5,37,2,5,513111
0,8.13,3.65,22.54,0.4540056,6.36,22,346,30,26,513113
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,382044
0,8.82,0.0,19.51,0.0039,7.32,3,41,2,3,382047
0,10.42,8.7,36.52,0.106615,10.28,29,282,38,36,382048
0,9.0,3.53,31.34,0.3785686,8.04,39,485,50,63,382049
0,8.73,7.69,29.75,0.045901,8.68,21,242,26,25,382050
0,9.59,0.0,43.52,0.1476226,9.07,35,386,65,68,382053
0,9.09,0.0,24.04,0.008599,8.65,9,104,10,6,119917
0,7.28,0.0,23.66,0.018703,6.92,31,448,39,36,119928
0,1.49,16.98,9.63,0.0955834,2.38,22,924,26,41,119935
0,0.0,14.29,33.33,0.006165,5.56,1,18,3,2,119941
0,3.85,0.0,23.08,0.003295,3.85,1,26,2,3,382086
0,11.29,0.0,23.81,0.0006,11.11,7,63,3,5,382088
0,8.02,13.51,28.1,0.1630688,8.76,24,274,24,29,382094
0,14.29,0.0,42.86,0.0034,14.29,1,7,2,0,382096
0,11.11,0.0,29.17,0.00453555,10.42,5,48,3,6,382097
0,16.67,0.0,16.67,0.01878,16.67,1,6,0,0,513170
0,25.0,0.0,25.0,0.0189,25.0,1,4,0,0,513171
0,3.13,0.0,15.63,0.0,3.13,1,32,1,3,513172
0,0.0,0.0,11.11,0.0,0.0,0,18,1,1,382101
0,0.0,7.89,30.43,0.0734184,6.52,3,46,6,5,513174
0,1.96,0.0,11.76,0.00119,1.96,1,51,2,3,382098
0,5.26,6.25,28.36,0.0382944,5.97,4,67,7,8,513176
0,4.05,0.0,20.27,0.0,4.05,3,74,7,5,382102
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382105
0,5.25,0.0,25.66,0.016425,4.96,17,343,33,38,382107
0,7.69,0.0,42.31,0.00147,7.69,2,26,3,6,382099
0,15.38,0.0,21.57,0.0077112,11.76,6,51,3,2,513183
0,0.0,0.0,23.81,0.0194724,0.0,0,21,1,4,513187
0,21.21,14.06,31.68,0.1574544,15.53,25,161,16,10,513188
0,7.22,4.17,25.34,1.37159805,6.18,91,1472,129,153,382117
0,0.0,0.0,19.15,0.028893,0.0,0,47,3,6,513191
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513193
0,11.31,5.36,24.55,0.05257375,10.3,34,330,32,15,382124
0,15.63,25.0,31.82,0.018552,18.18,8,44,1,5,513197
0,6.71,11.11,27.22,0.010935,6.96,11,158,15,17,382130
0,14.56,6.41,24.04,0.1527014,8.9,30,337,29,22,119987
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,382133
0,11.09,7.33,26.35,0.198868,9.77,76,778,77,52,119991
0,8.98,5.0,24.77,0.072142,8.8,38,432,48,21,382137
0,4.19,0.0,27.54,0.00925,4.19,7,167,21,18,382138
0,5.93,1.06,20.07,0.033052,5.15,30,583,38,49,119996
0,2.78,0.0,20.91,0.00893,2.73,3,110,6,14,382146
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513223
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513226
0,0.0,0.0,0.0,0.0,0.0,0,36,0,0,120011
0,0.0,6.33,36.94,1.4797344,6.31,14,222,26,42,513227
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,513229
0,3.17,0.0,17.56,0.0,3.05,4,131,9,10,120013
0,25.4,8.11,35.04,0.1371456,16.06,22,137,13,13,513233
0,5.41,0.0,26.79,0.0027,5.36,6,112,11,13,382163
0,4.84,0.0,27.21,0.0666706,4.41,6,136,16,15,382171
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,513248
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513250
0,0.0,3.7,23.48,0.2255988,3.03,4,132,11,16,513260
0,10.28,0.0,29.06,0.039705,9.4,11,117,11,12,382189
0,0.0,0.0,12.5,0.00021,0.0,0,16,0,2,382190
0,11.54,0.0,26.92,0.0,11.54,3,26,2,2,513263
0,5.0,0.0,7.5,0.0,5.0,2,40,0,1,382192
0,0.0,0.0,0.0,0.0,0.0,0,42,0,0,382191
0,10.22,6.85,27.41,0.072191,9.27,24,259,27,20,120046
0,6.19,0.0,24.74,0.00126,6.19,6,97,4,14,382188
0,3.08,0.0,22.06,0.004239,2.94,2,68,5,8,382196
0,7.74,3.51,23.72,0.028874,7.3,40,548,42,48,120054
0,40.0,8.47,32.81,0.125436,10.94,7,64,7,7,513271
0,6.67,0.0,18.67,0.00021,6.67,5,75,5,4,382199
0,5.0,0.0,21.67,0.0,5.0,6,120,11,9,513273
0,0.0,10.58,27.68,0.2385936,9.82,11,112,12,8,513274
0,5.71,5.26,23.15,0.02198,5.56,6,108,11,8,120056
0,12.39,0.0,25.95,0.00585,10.69,14,131,12,8,382204
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,382207
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,513280
0,2.87,0.0,22.09,0.07428,2.81,7,249,22,26,382211
0,10.53,12.36,36.11,0.092676,12.04,13,108,12,14,513284
0,0.0,0.0,14.29,0.002592,0.0,0,28,2,2,120075
0,0.0,0.0,12.82,0.004644,0.0,0,39,3,2,120076
0,0.0,0.0,4.55,0.0,0.0,0,22,1,0,382221
0,33.33,0.0,33.33,0.018,33.33,1,3,0,0,513294
0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,382223
0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,382224
0,4.35,0.0,19.42,0.00684,3.88,4,103,7,9,382225
0,3.68,0.0,27.01,0.00056,3.65,5,137,19,13,382222
0,4.69,0.0,16.67,0.005365,4.55,3,66,2,6,120085
0,17.86,6.17,22.02,0.040389,9.17,10,109,7,7,120098
0,0.0,0.0,19.23,0.00744,0.0,0,26,2,3,513328
0,13.79,9.7,36.81,0.3075276,10.43,17,163,17,26,513329
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,513330
0,3.23,0.0,14.52,0.00799,3.23,2,62,5,2,382257
0,14.81,10.79,27.87,0.228156,14.24,140,983,79,55,120114
0,12.09,9.38,24.55,0.1396138,11.83,79,668,49,36,120115
0,17.81,0.0,33.33,0.002592,16.05,13,81,5,9,513335
0,1.64,0.0,6.67,0.0714216,1.33,2,150,3,5,513336
0,10.84,10.4,30.14,0.4108012,10.58,53,501,51,47,120119
0,8.0,4.17,24.3,0.046995,7.63,38,498,48,35,382265
0,4.52,0.0,20.34,0.0,4.52,8,177,11,17,382264
0,0.0,0.0,0.0,0.0,0.0,0,61,0,0,120125
0,3.57,0.0,17.86,0.0016,3.57,2,56,4,4,382270
0,5.49,14.29,29.52,0.0150556,6.67,7,105,13,11,382272
0,0.0,9.09,21.74,0.0347788,8.7,2,23,3,0,513346
0,10.71,9.38,23.84,0.02129,10.47,18,172,11,12,382275
0,15.79,0.0,32.89,0.00105,15.79,24,152,14,12,382283
0,9.84,0.0,24.29,0.0124026,8.57,6,70,4,7,382284
0,10.38,11.04,26.47,0.2155324,10.55,61,578,57,35,382287
0,0.0,0.0,14.29,0.0459,0.0,0,14,2,0,513360
0,0.0,0.0,10.0,0.007956,0.0,0,20,0,2,513361
0,0.0,0.0,8.7,0.0,0.0,0,23,1,1,513362
0,21.74,0.0,42.31,0.040645,19.23,10,52,5,7,382290
0,21.19,11.5,33.28,1.210315,15.25,93,610,69,41,382291
0,20.51,17.65,35.71,0.128657,19.64,11,56,3,6,382293
0,0.0,20.0,22.22,0.015912,11.11,1,9,0,1,513366
0,2.53,0.0,22.73,0.00072,2.53,5,198,16,24,382292
0,1.75,0.0,10.53,0.0,1.75,1,57,3,2,120147
0,14.29,3.13,25.37,0.0729648,8.96,6,67,5,6,513369
0,0.0,0.0,27.27,0.0,0.0,0,11,2,1,382298
0,8.33,0.0,17.5,0.0,7.5,3,40,2,2,382297
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,382305
0,12.58,9.09,33.53,0.1647805,12.14,21,173,23,14,382306
0,13.64,0.0,28.71,0.0182736,11.88,12,101,10,7,513379
0,4.44,0.0,19.26,0.0,4.44,6,135,8,12,382308
0,10.64,0.0,32.69,0.0358819,9.62,10,104,17,7,382309
0,9.0,4.08,21.89,0.0175,8.28,28,338,24,22,120166
0,3.87,28.77,10.49,0.2725664,5.84,54,925,26,17,382311
0,2.03,0.0,19.46,0.0,2.01,3,149,11,15,382310
0,0.0,0.0,2.78,0.0,0.0,0,36,0,1,382330
0,12.5,5.88,25.56,0.0737692,10.0,9,90,10,4,513404
0,3.76,0.0,20.86,0.005691,3.6,5,139,8,16,120189
0,16.67,0.0,28.57,0.00441,16.67,7,42,2,3,382334
0,13.04,16.67,26.67,0.0192,13.33,10,75,3,7,513406
0,0.0,0.0,0.0,0.0,0.0,0,28,0,0,382335
0,25.0,0.0,33.33,0.0144,11.11,1,9,2,0,513410
0,0.0,0.0,5.71,0.0,0.0,0,35,0,2,513418
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513420
0,0.0,0.0,26.32,0.0,0.0,0,19,4,1,513427
0,4.62,2.0,19.13,0.03606,3.48,4,115,8,10,513432
0,3.48,4.17,19.63,0.08425455,3.68,6,163,13,13,382361
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,513433
0,0.0,12.5,19.05,0.014009,4.76,1,21,3,0,382363
0,8.41,0.0,28.7,0.00673,7.83,9,115,13,11,382365
0,6.17,0.0,23.46,0.0083,6.17,5,81,4,10,382383
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,382384
0,14.13,5.8,34.54,0.44973176,11.35,47,414,56,40,382385
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,382387
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,513460
0,7.14,0.0,14.29,0.00114,7.14,1,14,0,1,382388
0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,120248
0,7.19,0.0,26.51,0.270216,6.89,33,479,43,51,382396
0,4.48,0.0,26.76,0.004765,4.23,3,71,6,10,382397
0,17.07,0.0,38.1,0.007005,16.67,7,42,4,5,382398
0,6.43,1.64,26.87,0.10512,4.98,10,201,25,19,513471
0,5.17,0.0,24.57,0.00157,5.14,9,175,16,18,382401
0,7.47,2.86,23.41,0.049239,7.07,29,410,30,37,382402
0,9.68,0.0,37.1,0.013665,9.68,6,62,8,9,382403
0,14.29,0.0,33.33,0.06131,14.29,9,63,5,7,382405
0,5.56,0.0,27.78,0.004975,5.56,1,18,3,1,382406
0,6.68,3.57,21.3,0.013695,6.51,33,507,32,43,382408
0,0.0,0.0,3.33,0.00021,0.0,0,30,0,1,382415
0,7.72,0.0,23.37,0.011055,7.69,26,338,36,17,382423
0,5.0,8.89,29.0,0.3531096,8.5,17,200,19,22,513496
0,8.33,0.0,28.85,0.0108512,7.69,4,52,4,7,513499
0,0.0,0.0,33.33,0.00477,0.0,0,3,0,1,513500
0,0.0,12.5,21.43,0.03528,7.14,2,28,1,3,513501
0,2.42,1.43,19.07,0.0328148,2.06,4,194,16,17,382430
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,513503
0,9.51,11.61,25.72,0.30262,10.13,91,898,75,65,120293
0,8.74,0.0,26.16,0.002825,8.65,43,497,43,44,382439
0,6.06,0.0,23.61,0.00939,5.56,4,72,8,5,382443
0,2.41,0.0,21.69,0.01705,2.41,4,166,12,20,382444
0,5.88,0.0,8.24,0.00035,5.88,5,85,1,1,382446
0,3.77,0.0,24.24,0.0161056,3.73,16,429,37,51,382448
0,14.29,11.54,30.13,0.176135,13.33,50,375,34,29,120312
0,10.4,6.67,24.84,0.1793075,10.22,95,930,81,55,382458
0,7.55,0.0,28.7,0.007905,7.41,8,108,14,9,382460
0,2.44,0.0,23.26,0.081965,2.08,6,288,31,30,382461
0,10.53,12.5,28.79,0.035195,10.61,21,198,16,20,382462
0,5.19,0.0,16.88,0.0189,5.19,4,77,5,4,513536
0,2.78,0.0,17.95,0.0152326,2.56,1,39,4,2,513547
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,513550
0,0.0,0.0,7.14,0.0,0.0,0,14,0,1,513551
0,2.86,0.0,28.57,0.0,2.86,1,35,3,6,513552
0,10.38,3.33,21.08,0.020719,7.83,13,166,10,12,120336
0,4.12,0.0,20.62,0.0,4.12,4,97,4,12,513559
0,20.83,14.29,34.48,0.1015032,16.09,14,87,7,9,513562
0,3.52,9.09,19.9,0.0568297,3.84,22,573,39,53,382493
0,25.0,0.0,20.0,0.0,20.0,1,5,0,0,513589
0,10.0,0.0,21.54,0.0,9.23,6,65,4,4,513593
0,33.33,0.0,28.57,0.02298,28.57,2,7,0,0,513595
0,14.06,0.0,22.54,0.00324,12.68,9,71,4,3,120379
0,6.25,0.0,12.5,0.01914,6.25,1,16,0,1,513597
0,0.0,0.0,12.5,0.0,0.0,0,8,1,0,513600
0,12.5,0.0,18.75,0.0,12.5,2,16,0,1,513601
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,513602
0,25.0,0.0,25.0,0.0036,16.67,2,12,0,1,513603
0,5.41,0.0,21.05,0.004545,5.26,6,114,7,11,382532
0,6.9,18.18,28.33,0.0823872,10.0,12,120,13,9,513605
0,15.22,16.13,28.57,0.0538248,15.58,12,77,6,4,382530
0,0.84,0.0,26.12,0.00239,0.82,2,245,32,30,382531
0,10.0,0.0,8.33,0.003648,8.33,2,24,0,0,382541
0,2.23,0.0,11.05,0.0,2.21,4,181,5,11,382542
0,0.0,0.0,6.25,0.0,0.0,0,16,0,1,513615
0,0.0,0.0,16.0,0.0079,0.0,0,25,3,1,513616
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,382546
